Well;SampleID;Zone;Porosity;Permeability_Kl;Rt;Sw;RI;Temp;Rw;Salinity;Condition
1PO;26444-17;AC9;23.86175866;410.177;215.1194258;0.175392688;19.63702651;20;0.674007962;9.43;AC
1PO;26445-17;AC9;23.79534222;248.101;154.0513681;0.212873786;15.08824104;20;0.674007962;9.43;AC
1PO;26446-17;AC9;23.81422837;390.862;197.8661916;0.175500364;19.86700389;20;0.674007962;9.43;AC
1PO;26447-17;AC9;22.00115408;72.766;121.8261874;0.262036953;9.6138685;20;0.674007962;9.43;AC
1PO;26450-17;AC9;15.94364497;0.408;35.99655636;0.668604983;2.030824249;20;0.674007962;9.43;AC
1PO;26452-17;AC9;15.11273001;0.245;28.3711956;0.749008264;1.61622506;20;0.674007962;9.43;AC
1PO;26455-17;AC9;23.33495727;419.776;266.802275;0.14836623;25.80564032;20;0.674007962;9.43;AC
1PO;26456-17;AC9;22.84593458;274.316;191.5671535;0.18037152;18.17605307;20;0.674007962;9.43;AC
1PO;26463-17;AC9;16.36089563;0.176;26.53311876;0.742995003;1.736390685;20;0.674007962;9.43;AC
2PO;23782-18;AC9;12.77518712;0.171;24.20392051;72.43181897;1.742731382;20;0.379900033;17.6;AC
2PO;23802-18;AC9;12.34020268;0.867;45.11229591;53.13325506;3.070938962;20;0.379900033;17.6;AC
2PO;23805-18;AC9;12.79666598;0.22;34.4371152;65.21239663;2.243293428;20;0.379900033;17.6;AC
3PO;24835-18;AC9;20.97532153;32.91;50.67808999;30.71857875;7.543238091;20;0.372136263;18;AC
3PO;24841-18;AC9;21.40973949;71.8;59.46873229;27.25492353;9.337618377;20;0.372136263;18;AC
3PO;24845-18;AC9;19.75249968;25.996;46.55995901;33.65341827;6.321452775;20;0.372136263;18;AC
3PO;24847-18;AC9;19.80572367;19.529;39.96997704;35.9728404;5.511039659;20;0.372136263;18;AC
3PO;24851-18;AC9;18.96097905;10.303;45.82508537;35.77609329;5.811601327;20;0.372136263;18;AC
3PO;24857-18;AC9;13.69131458;0.232;28.84639958;68.34332407;1.954872377;20;0.372136263;18;AC
3PO;24859-18;AC9;19.28880054;8.757;43.68921489;35.76224281;5.751399327;20;0.372136263;18;AC
3PO;24860-18;AC9;19.88120244;12.535;54.37574841;31.31113234;7.492908833;20;0.372136263;18;AC
3PO;24863-18;AC9;20.37860754;11.155;50.33038375;32.31478168;7.328309082;20;0.372136263;18;AC
3PO;24864-18;AC9;20.24718722;12.419;60.28613321;28.81970926;8.385759653;20;0.372136263;18;AC
3PO;24865-18;AC9;20.5132448;13.37;54.95312741;29.93540255;7.776042838;20;0.372136263;18;AC
3PO;24871-18;AC9;15.32839113;0.254;22.97590112;68.10235403;1.945448789;20;0.372136263;18;AC
3PO;24879-18;AC9;21.34456453;50.251;64.34281059;26.23772038;9.885301577;20;0.372136263;18;AC
3PO;24881-18;AC9;21.17205835;42.505;58.14261304;28.41554002;9.0749659;20;0.372136263;18;AC
3PO;24882-18;AC9;21.50082245;51.264;62.97696703;25.97671008;10.21661097;20;0.372136263;18;AC
3PO;24892-18;AC9;20.93365958;28.459;56.49713598;28.86796163;8.47300988;20;0.372136263;18;AC
3PO;24893-18;AC9;21.05545155;31.08;79.2161165;24.19944122;11.35469052;20;0.372136263;18;AC
3PO;24896-18;AC9;17.7556631;1.455;30.09455046;48.60182065;3.542273201;20;0.372136263;18;AC
3PO;24897-18;AC9;22.00885313;78.332;63.03525226;24.8715529;10.50947538;20;0.372136263;18;AC
3PO;24900-18;AC9;21.11810887;26.113;44.14510301;34.23615802;6.381372463;20;0.372136263;18;AC
3PO;24903-18;AC9;21.66110124;34.182;57.38318223;28.37359029;9.098245035;20;0.372136263;18;AC
3PO;24906-18;AC9;22.8107662;111.813;71.83570776;22.45463862;13.13146276;20;0.372136263;18;AC
3PO;24907-18;AC9;22.76546982;117.002;71.89006885;22.77811335;12.83723281;20;0.372136263;18;AC
3PO;24911-18;AC9;18.02662977;4.225;38.9455041;43.0032151;4.438212191;20;0.372136263;18;AC
3PO;24914-18;AC9;21.71412645;58.301;64.76748014;25.27355558;10.71690787;20;0.372136263;18;AC
3PO;24913-18;AC9;21.67427281;60.1;63.55523481;25.42119855;10.56967267;20;0.372136263;18;AC
3PO;24917-18;AC9;22.04623423;55.516;63.25318697;25.71025087;10.75280443;20;0.372136263;18;AC
3PO;24921-18;AC9;20.22309128;6.049;41.03534796;38.61761682;5.43765989;20;0.372136263;18;AC
3PO;24933-18;AC9;10.11580381;0.071;39.59016851;76.20353306;1.652015985;20;0.372136263;18;AC
3PO;24936-18;AC9;21.62052285;56.453;66.77074812;23.55139393;11.84795667;20;0.372136263;18;AC
3PO;24942-18;AC9;19.94454559;12.79;54.54278408;31.90555936;7.228470445;20;0.372136263;18;AC
3PO;24943-18;AC9;8.602493685;0.059;57.79118233;73.19931198;1.77080804;20;0.372136263;18;AC
3PO;24955-18;AC9;17.46935022;0.697;31.60082739;52.35701815;3.257762574;20;0.372136263;18;AC
3PO;24960-18;AC9;18.26960271;1.059;33.75759403;47.05410303;3.800959407;20;0.372136263;18;AC
3PO;24968-18;AC9;23.14482069;117.38;70.1657456;22.1535961;13.02425271;20;0.372136263;18;AC
3PO;24976-18;AC9;11.88095259;0.054;24.34599678;78.36060618;1.547326044;20;0.372136263;18;AC
3PO;24985-18;AC9;12.1252096;0.012;18.15008171;89.08329877;1.207447982;20;0.372136263;18;AC
3PO;24990-18;AC9;18.69785129;3.158;38.25260522;42.71328327;4.514578758;20;0.372136263;18;AC
3PO;24991-18;AC9;12.31165063;0.417;55.10536437;54.76990886;2.980406703;20;0.372136263;18;AC
3PO;24992-18;AC9;21.3850618;14.674;37.42454777;36.83275563;5.5963256;20;0.372136263;18;AC
3PO;24995-18;AC9;20.61455085;13.471;44.57956148;34.84501101;6.294954712;20;0.372136263;18;AC
3PO;25001-18;AC9;23.08492734;58.864;59.97747101;25.04278607;10.8068806;20;0.372136263;18;AC
3PO;25002-18;AC9;21.58598008;15.699;52.00336176;29.43500507;8.363513437;20;0.372136263;18;AC
3PO;25008-18;AC9;12.16373782;0.016;19.0422965;88.37578414;1.248402348;20;0.372136263;18;AC
3PO;25013-18;AC9;12.03385542;0.023;18.77327184;88.30054338;1.301901723;20;0.372136263;18;AC
3PO;25016-18;AC9;17.61433212;1.962;38.43991391;46.64686128;3.690161483;20;0.372136263;18;AC
3PO;25020-18;AC9;6.786621983;0.096;85.97246372;68.26304963;2.049755684;20;0.372136263;18;AC
8PO;24354-18;AC9;12.8287346;0.084;19.57142247;82.11399557;1.358340422;20;0.379900033;17.6;AC
8PO;24355-18;AC9;12.84151782;0.075;20.90211391;81.94210949;1.427224157;20;0.379900033;17.6;AC
8PO;24356-18;AC9;12.95022554;0.081;22.68695189;78.84529315;1.599189943;20;0.379900033;17.6;AC
8PO;24357-18;AC9;11.72383271;0.101;27.43092721;81.12582781;1.559249702;20;0.379900033;17.6;AC
8PO;24362-18;AC9;22.78085068;235.568;67.79575934;24.03962669;11.57691468;20;0.379900033;17.6;AC
8PO;24363-18;AC9;22.99338932;247.89;85.50715233;21.06005255;15.09271717;20;0.379900033;17.6;AC
8PO;24366-18;AC9;22.951715;229.494;57.24621211;26.22756207;9.326783992;20;0.379900033;17.6;AC
8PO;24365-18;AC9;23.22268972;226.43;81.34108465;21.68533793;14.55428098;20;0.379900033;17.6;AC
8PO;24368-18;AC9;23.57395255;273.449;85.65601418;20.88587454;15.46704621;20;0.379900033;17.6;AC
8PO;24369-18;AC9;23.79319063;273.714;83.69955507;21.11487184;14.94763496;20;0.379900033;17.6;AC
8PO;24371-18;AC9;23.68040975;294.904;55.05968877;25.03011126;10.28186188;20;0.379900033;17.6;AC
8PO;24372-18;AC9;23.64710283;302.837;72.28147012;21.88443605;13.14562103;20;0.379900033;17.6;AC
8PO;24374-18;AC9;23.82138376;392.129;79.4932944;20.59219922;15.09277489;20;0.379900033;17.6;AC
8PO;24373-18;AC9;23.91037824;398.161;82.49647145;20.04467872;15.81523597;20;0.379900033;17.6;AC
8PO;24375-18;AC9;12.25695154;0.057;22.95293346;82.13637542;1.432114533;20;0.379900033;17.6;AC
8PO;24378-18;AC9;23.20590177;294.596;70.45415945;23.76986976;12.21519088;20;0.379900033;17.6;AC
8PO;24377-18;AC9;23.17575295;271.509;71.31937267;23.3284529;12.71440644;20;0.379900033;17.6;AC
8PO;24380-18;AC9;25.14574803;1110.106;98.67905133;17.33423893;21.47918349;20;0.379900033;17.6;AC
8PO;24381-18;AC9;25.44663162;1051.363;121.2871846;14.86313207;26.4841681;20;0.379900033;17.6;AC
8PO;24383-18;AC9;24.86774409;929.638;93.17423789;17.65766436;19.97347585;20;0.379900033;17.6;AC
8PO;24385-18;AC9;25.24755703;1059.514;113.596697;15.63957081;24.77487214;20;0.379900033;17.6;AC
8PO;24386-18;AC9;23.83068869;429.136;70.23790994;23.18596875;12.61241294;20;0.379900033;17.6;AC
8PO;24390-18;AC9;17.10643739;0.375;16.94594123;67.0032218;1.88560738;20;0.379900033;17.6;AC
8PO;24391-18;AC9;22.37510997;31.175;42.98136723;33.19533308;6.821401612;20;0.379900033;17.6;AC
8PO;24392-18;AC9;22.43080561;37.424;48.49105902;30.71431328;8.081272774;20;0.379900033;17.6;AC
8PO;24394-18;AC9;22.163728;59.744;52.05977471;28.29376705;8.811656032;20;0.379900033;17.6;AC
8PO;24396-18;AC9;20.84642754;17.913;35.73631166;37.97790055;5.341264546;20;0.379900033;17.6;AC
8PO;24397-18;AC9;20.21878828;5.836;38.92986313;39.15305778;5.080842194;20;0.379900033;17.6;AC
8PO;24399-18;AC9;16.41473278;0.169;16.06043425;75.60419867;1.713814544;20;0.379900033;17.6;AC
8PO;24401-18;AC9;15.09434695;0.082;16.33798959;81.86590049;1.394003907;20;0.379900033;17.6;AC
8PO;24404-18;AC9;12.20384742;0.179;24.507417;74.34746103;1.555148723;20;0.379900033;17.6;AC
8PO;24405-18;AC9;9.346406051;0.153;42.37035392;76.13116079;1.587600913;20;0.379900033;17.6;AC
8PO;24409-18;AC9;12.69907146;0.161;25.03417337;78.82408058;1.647190977;20;0.379900033;17.6;AC
8PO;24411-18;AC9;12.67820894;0.029;17.96810418;84.96328243;1.361397459;20;0.379900033;17.6;AC
8PO;24414-18;AC9;20.04761571;3.623;27.76732804;45.78597368;3.892631724;20;0.379900033;17.6;AC
8PO;24413-18;AC9;19.90738349;3.274;26.55346982;45.63536437;3.734655611;20;0.379900033;17.6;AC
8PO;24417-18;AC9;13.44210216;0.128;20.06494203;78.81938507;1.421256829;20;0.379900033;17.6;AC
8PO;24418-18;AC9;11.78549797;0.105;26.99359809;76.505345;1.513056609;20;0.379900033;17.6;AC
8PO;24419-18;AC9;17.18878913;0.579;21.01861771;60.31480152;2.244897474;20;0.379900033;17.6;AC
8PO;24424-18;AC9;20.16078529;9.659;38.60472399;37.53723275;5.568347393;20;0.379900033;17.6;AC
8PO;24425-18;AC9;20.40117603;9.559;40.03245931;36.95477365;5.971164445;20;0.379900033;17.6;AC
8PO;24427-18;AC9;20.841924;6.059;34.25578986;40.53815421;4.970022419;20;0.379900033;17.6;AC
8PO;24426-18;AC9;20.91996777;6.417;37.89048854;38.74759657;5.469522736;20;0.379900033;17.6;AC
8PO;24429-18;AC9;21.03054275;6.492;31.2021264;40.24864534;4.71789356;20;0.379900033;17.6;AC
8PO;24430-18;AC9;21.13523563;6.524;30.84452055;40.47655956;4.624726829;20;0.379900033;17.6;AC
8PO;24432-18;AC9;20.97697818;6.57;33.85146466;39.22170794;5.038720464;20;0.379900033;17.6;AC
8PO;24431-18;AC9;20.83103813;6.66;37.10323382;36.57225222;5.631832125;20;0.379900033;17.6;AC
8PO;24436-18;AC9;20.53602266;3.423;30.11723487;43.08279614;4.111188394;20;0.379900033;17.6;AC
8PO;24438-18;AC9;22.10516023;169.266;93.32426263;20.59340758;15.34860286;20;0.379900033;17.6;AC
8PO;24439-18;AC9;22.54291371;210.858;75.19558273;22.6131093;12.82482019;20;0.379900033;17.6;AC
8PO;24442-18;AC9;21.96756569;135.215;65.70709557;25.69426722;10.48414367;20;0.379900033;17.6;AC
8PO;24441-18;AC9;22.04087224;118.584;67.64582107;24.96572436;11.257083;20;0.379900033;17.6;AC
8PO;24443-18;AC9;10.83940545;0.152;39.45709313;71.24633244;1.873255639;20;0.379900033;17.6;AC
8PO;24445-18;AC9;21.40575228;41.272;54.79373026;27.95553386;8.455008634;20;0.379900033;17.6;AC
8PO;24446-18;AC9;21.75357086;41.342;66.60455191;26.03220115;10.59676692;20;0.379900033;17.6;AC
8PO;24449-18;AC9;19.59564637;26.219;68.4036647;29.00889768;8.574717531;20;0.379900033;17.6;AC
8PO;24450-18;AC9;20.4941065;44.915;54.36407485;30.55675541;7.899184933;20;0.379900033;17.6;AC
8PO;24451-18;AC9;22.33045268;56.25;69.03682047;25.23884847;11.4213225;20;0.379900033;17.6;AC
8PO;24453-18;AC9;21.59556509;48.013;46.04698065;30.26135091;7.50127208;20;0.379900033;17.6;AC
8PO;24458-18;AC9;21.49097263;43.477;52.41403992;28.76521739;8.413349241;20;0.379900033;17.6;AC
8PO;24459-18;AC9;19.78557142;19.736;39.01148219;38.40681769;5.393318152;20;0.379900033;17.6;AC
8PO;24461-18;AC9;20.21158994;37.969;43.17734381;33.37732114;6.466606202;20;0.379900033;17.6;AC
8PO;24463-18;AC9;22.00163915;53.531;48.4089097;31.19643542;7.551700513;20;0.379900033;17.6;AC
8PO;24465-18;AC9;23.16663509;82.321;50.08122412;27.05480843;9.30858364;20;0.379900033;17.6;AC
8PO;24467-18;AC9;20.8725557;42.598;39.50681737;34.36575172;5.968385593;20;0.379900033;17.6;AC
8PO;24469-18;AC9;22.33710952;20.913;43.67283984;34.39949508;6.834801424;20;0.379900033;17.6;AC
8PO;24471-18;AC9;22.35819263;45.414;48.06997205;30.96873569;7.767874637;20;0.379900033;17.6;AC
8PO;24472-18;AC9;18.15515112;4.058;41.97761308;38.93142477;5.278465846;20;0.379900033;17.6;AC
8PO;24473-18;AC9;22.01203981;47.379;45.27678369;32.51650558;7.216059557;20;0.379900033;17.6;AC
8PO;24476-18;AC9;20.76019551;23.245;42.66972008;35.6509009;6.394172654;20;0.379900033;17.6;AC
8PO;24478-18;AC9;22.75688972;55.771;49.4261228;29.68048696;8.320453568;20;0.379900033;17.6;AC
8PO;24479-18;AC9;21.18685832;28.833;44.75338551;33.93795596;6.466788595;20;0.379900033;17.6;AC
8PO;24480-18;AC9;20.29719825;2.708;29.4314656;44.78778114;4.187374284;20;0.379900033;17.6;AC
8PO;24482-18;AC9;21.38846117;17.695;44.1347419;34.68480194;6.403330592;20;0.379900033;17.6;AC
8PO;24483-18;AC9;21.93533401;53.222;49.9428371;29.76059555;7.873679075;20;0.379900033;17.6;AC
8PO;24485-18;AC9;11.93626114;0.043;24.64791252;82.34892972;1.436960513;20;0.379900033;17.6;AC
8PO;24486-18;AC9;12.30879805;0.098;22.34422003;81.26216499;1.370989194;20;0.379900033;17.6;AC
8PO;24489-18;AC9;13.1872388;0.049;18.43003938;85.70938529;1.361997738;20;0.379900033;17.6;AC
8PO;24490-18;AC9;15.94880975;0.248;16.87745888;71.56826621;1.630294901;20;0.379900033;17.6;AC
8PO;24493-18;AC9;12.10452367;0.087;21.51990669;84.07760303;1.444926594;20;0.379900033;17.6;AC
8PO;24494-18;AC9;11.98619434;0.109;22.14047089;79.79661279;1.538642322;20;0.379900033;17.6;AC
8PO;24496-18;AC9;12.10095354;0.185;24.94512167;74.22848271;1.642643812;20;0.379900033;17.6;AC
8PO;24497-18;AC9;9.953191266;0.269;40.26244056;71.06691646;1.692799222;20;0.379900033;17.6;AC
8PO;24498-18;AC9;12.15625722;0.111;21.84322154;79.8815466;1.418701539;20;0.379900033;17.6;AC
8PO;24499-18;AC9;11.87944463;0.086;22.28875087;80.32952914;1.525009443;20;0.379900033;17.6;AC
8PO;24500-18;AC9;11.66600554;0.034;18.87164039;88.2435707;1.266514718;20;0.379900033;17.6;AC
8PO;24501-18;AC9;9.285672466;0.154;39.06049042;75.66204288;1.620861754;20;0.379900033;17.6;AC
8PO;24505-18;AC9;11.55660591;0.052;27.03894643;77.60686528;1.682124805;20;0.379900033;17.6;AC
8PO;24510-18;AC9;12.27931489;0.027;21.00816502;89.73474583;1.272411302;20;0.379900033;17.6;AC
8PO;24514-18;AC9;10.29467767;0.134;30.33314323;77.58742911;1.467402706;20;0.379900033;17.6;AC
8PO;24517-18;AC9;11.63522583;0.259;28.49133796;74.04494831;1.715953802;20;0.379900033;17.6;AC
8PO;24518-18;AC9;7.460396955;0.189;55.7840221;75.94456873;1.61737647;20;0.379900033;17.6;AC
8PO;24521-18;AC9;11.60155235;0.098;25.83494346;79.61516786;1.574731368;20;0.379900033;17.6;AC
8PO;24522-18;AC9;9.886535588;0.207;37.81128535;74.86009129;1.667211045;20;0.379900033;17.6;AC
8PO;24526-18;AC9;9.738897854;0.319;42.45748615;69.83531796;1.732861999;20;0.379900033;17.6;AC
2PO;23779-18;AC8;13.69609835;0.354;31.52779603;56.8534674;2.587634054;20;0.379900033;17.6;AC
8PO;24333-18;AC8;12.90778471;0.055;18.22204048;84.78513792;1.306128021;20;0.379900033;17.6;AC
8PO;24334-18;AC8;12.33171465;0.054;20.96535731;83.28363703;1.399939668;20;0.379900033;17.6;AC
8PO;24348-18;AC8;12.60684793;0.813;31.20075776;62.13752155;2.130015911;20;0.379900033;17.6;AC
1PO;29721-17;AC12;18.84450067;10.973;47.00392065;0.344832758;6.209161529;20;0.379900033;17.6;AC
1PO;29722-17;AC12;15.4288983;0.45;25.00327552;0.615653073;2.343891669;20;0.379900033;17.6;AC
1PO;29724-17;AC12;18.98530795;6.891;39.89133702;0.383053221;5.444958406;20;0.379900033;17.6;AC
1PO;29728-17;AC12;18.98557022;7.442;41.61810994;0.346533688;5.637475854;20;0.379900033;17.6;AC
1PO;29733-17;AC12;17.89403974;3.922;36.71751747;0.404959337;4.337822278;20;0.379900033;17.6;AC
1PO;29737-17;AC12;20.00425721;10.725;44.80100825;0.330137953;6.276150996;20;0.379900033;17.6;AC
1PO;29738-17;AC12;19.2156809;6.596;40.86891019;0.364290893;5.376412907;20;0.379900033;17.6;AC
1PO;29739-17;AC12;18.90540592;7.385;44.08394591;0.340811325;5.992850402;20;0.379900033;17.6;AC
1PO;29741-17;AC12;16.63989735;1.438;29.08972537;0.493983534;3.210466465;20;0.379900033;17.6;AC
1PO;29742-17;AC12;17.69332072;3.134;24.87930031;0.497789093;3.098030101;20;0.379900033;17.6;AC
1PO;29745-17;AC12;19.11090209;9.148;38.51000712;0.374249434;5.26219391;20;0.379900033;17.6;AC
1PO;29746-17;AC12;20.3776536;16.784;47.88865977;0.299130394;7.371186749;20;0.379900033;17.6;AC
1PO;29747-17;AC12;19.56895845;12.867;49.67667188;0.319250079;7.447346667;20;0.379900033;17.6;AC
1PO;29752-17;AC12;17.70025178;1.603;24.17655473;0.532279246;2.802018122;20;0.379900033;17.6;AC
1PO;29756-17;AC12;17.72927575;4.25;38.86714508;0.387955102;4.922911577;20;0.379900033;17.6;AC
1PO;29760-17;AC12;16.46915206;1.989;31.33831649;0.487634393;3.403925191;20;0.379900033;17.6;AC
1PO;29761-17;AC12;18.5467496;3.999;30.02076099;0.442433955;3.991238912;20;0.379900033;17.6;AC
1PO;29766-17;AC12;19.61989861;11.339;40.5786942;0.348552935;6.027037194;20;0.379900033;17.6;AC
1PO;29767-17;AC12;17.92955215;2.59;26.35917913;0.504363687;3.057316848;20;0.379900033;17.6;AC
1PO;29770-17;AC12;19.93254653;8.053;37.17736303;0.375519126;5.332929004;20;0.379900033;17.6;AC
1PO;29772-17;AC12;20.17091528;11.269;47.84687654;0.303270614;7.199566928;20;0.379900033;17.6;AC
1PO;29773-17;AC12;19.78906236;13.726;51.15011319;0.305691634;7.57170286;20;0.379900033;17.6;AC
1PO;29774-17;AC12;19.75876927;20.088;37.83175714;0.368520087;5.468236251;20;0.379900033;17.6;AC
1PO;29776-17;AC12;20.12539872;15.957;49.30571683;0.313757464;7.16962369;20;0.379900033;17.6;AC
1PO;29779-17;AC12;14.51715561;0.551;29.15036585;0.544742147;2.834429053;20;0.379900033;17.6;AC
1PO;29789-17;AC12;17.74929374;1.885;32.350685;0.467410238;3.678443179;20;0.379900033;17.6;AC
1PO;29792-17;AC12;19.16603308;1.762;29.02642919;0.47299581;3.538867812;20;0.379900033;17.6;AC
1PO;29799-17;AC12;18.744285;3.056;24.28546467;0.490770096;3.205232887;20;0.379900033;17.6;AC
1PO;29803-17;AC12;17.91898879;1.451;25.72121609;0.515365891;2.966058864;20;0.379900033;17.6;AC
1PO;29804-17;AC12;18.6030072;2.932;32.17416825;0.432558743;4.084460197;20;0.379900033;17.6;AC
1PO;29808-17;AC12;18.53522441;2.674;27.79477702;0.454508813;3.698976417;20;0.379900033;17.6;AC
1PO;29811-17;AC12;19.79794342;6.514;34.57297446;0.386807362;4.985591128;20;0.379900033;17.6;AC
1PO;29813-17;AC12;18.04277829;2.089;25.62689922;0.503446991;3.100654286;20;0.379900033;17.6;AC
1PO;29814-17;AC12;17.83099755;2.715;33.60134732;0.427109289;4.302714035;20;0.379900033;17.6;AC
1PO;29816-17;AC12;17.36076312;1.892;28.80332361;0.498092876;3.329609185;20;0.379900033;17.6;AC
1PO;29819-17;AC12;17.87307132;3.357;31.32564777;0.442508229;3.88234608;20;0.379900033;17.6;AC
1PO;29825-17;AC12;19.62898851;11.642;51.71049255;0.301223389;7.370580564;20;0.379900033;17.6;AC
1PO;29827-17;AC12;18.32809704;5.68;37.5162172;0.380431126;4.906161199;20;0.379900033;17.6;AC
1PO;29834-17;AC12;18.89612878;6.315;39.98551145;0.371328343;5.58700214;20;0.379900033;17.6;AC
1PO;29836-17;AC12;18.7978384;4.895;34.46355007;0.401137066;4.663450592;20;0.379900033;17.6;AC
1PO;29838-17;AC12;18.94901339;6.818;46.13358117;0.343766772;6.407511944;20;0.379900033;17.6;AC
1PO;29842-17;AC12;13.48686088;1.683;54.23047999;0.452075364;3.902981519;20;0.379900033;17.6;AC
1PO;29845-17;AC12;19.86100614;20.165;48.42610213;0.321711457;6.886841018;20;0.379900033;17.6;AC
1PO;29846-17;AC12;19.63031407;8.57;36.87916642;0.383791593;4.964854967;20;0.379900033;17.6;AC
1PO;29848-17;AC12;19.5769645;8.717;37.07279543;0.370570071;5.152401196;20;0.379900033;17.6;AC
1PO;29849-17;AC12;19.56247995;14.494;49.09434285;0.325912604;7.071844651;20;0.379900033;17.6;AC
1PO;29850-17;AC12;18.20852622;5.585;38.19495767;0.395533895;5.027839447;20;0.379900033;17.6;AC
1PO;29855-17;AC12;17.15829829;1.401;23.06648967;0.532071364;2.95404076;20;0.379900033;17.6;AC
1PO;29857-17;AC12;17.90637617;2.722;31.67465408;0.438128667;3.787875617;20;0.379900033;17.6;AC
1PO;29858-17;AC12;16.97261051;0.974;22.70673983;0.558251995;2.591815143;20;0.379900033;17.6;AC
1PO;29860-17;AC12;20.20378602;18.452;49.75123354;0.31796417;7.18950556;20;0.379900033;17.6;AC
1PO;29861-17;AC12;19.92521823;7.279;32.33325663;0.404457111;4.503846312;20;0.379900033;17.6;AC
1PO;29863-17;AC12;19.79375823;19.538;50.82385595;0.320177082;7.342610127;20;0.379900033;17.6;AC
1PO;29864-17;AC12;20.20532384;28.692;53.49678679;0.296779177;7.942485642;20;0.379900033;17.6;AC
1PO;29865-17;AC12;19.7795627;17.974;55.44812394;0.307410035;7.872044031;20;0.379900033;17.6;AC
1PO;29869-17;AC12;18.99223589;6.26;38.95926978;0.39331066;5.0248928;20;0.379900033;17.6;AC
1PO;29871-17;AC12;18.1804332;2.119;29.01979777;0.46137212;3.451826493;20;0.379900033;17.6;AC
1PO;29874-17;AC12;17.48234687;2.73;42.07966882;0.382778621;5.347057798;20;0.379900033;17.6;AC
1PO;29875-17;AC12;17.44975782;1.753;30.22392154;0.499696177;3.251365139;20;0.379900033;17.6;AC
1PO;29877-17;AC12;16.89665106;2.99;38.02212557;0.426560313;4.066054751;20;0.379900033;17.6;AC
3PO;25199-18;AC12;19.28059543;4.135;41.4312777;39.38884831;4.956281628;20;0.379900033;17.6;AC
3PO;25202-18;AC12;19.67638797;5.238;42.48946965;36.69525896;5.450782871;20;0.379900033;17.6;AC
3PO;25205-18;AC12;19.57467863;6.975;47.8682648;35.26927138;5.945606097;20;0.379900033;17.6;AC
3PO;25204-18;AC12;19.97898713;7.895;55.31324209;30.76476867;7.347705845;20;0.379900033;17.6;AC
3PO;25207-18;AC12;19.55632977;5.835;47.13483458;34.62365591;6.169102232;20;0.379900033;17.6;AC
3PO;25212-18;AC12;19.14973682;5.008;43.9041124;35.8705395;5.692070992;20;0.379900033;17.6;AC
3PO;25217-18;AC12;15.25037662;0.195;25.44678739;65.32502991;2.132407732;20;0.379900033;17.6;AC
3PO;25224-18;AC12;19.09696217;3.733;44.13924426;36.4568626;5.484456375;20;0.379900033;17.6;AC
3PO;25225-18;AC12;19.13194088;5.534;46.94090244;36.73403113;5.712272084;20;0.379900033;17.6;AC
3PO;25229-18;AC12;18.7639812;5.325;47.84559728;35.02987332;6.167549507;20;0.379900033;17.6;AC
3PO;25233-18;AC12;17.75717015;2.194;41.26361283;39.53692471;4.82771899;20;0.379900033;17.6;AC
3PO;25235-18;AC12;18.61095421;2.863;42.62604059;39.85512621;4.875358617;20;0.379900033;17.6;AC
3PO;25249-18;AC12;19.35613772;9.47;50.25977076;33.6683772;6.639542969;20;0.379900033;17.6;AC
3PO;25250-18;AC12;19.37652275;9.214;52.35285054;33.409521;6.47812652;20;0.379900033;17.6;AC
3PO;25269-18;AC12;19.31538343;6.352;49.57680392;34.93149047;5.856818545;20;0.379900033;17.6;AC
3PO;25275-18;AC12;18.47058177;3.61;38.84536524;39.36707582;4.780918898;20;0.379900033;17.6;AC
3PO;25278-18;AC12;19.42271054;10.558;51.17251443;32.22216835;6.621100936;20;0.379900033;17.6;AC
3PO;25280-18;AC12;19.26517165;10.236;52.65841694;32.24729934;6.621139497;20;0.379900033;17.6;AC
3PO;25281-18;AC12;19.61772588;10.708;50.31589738;32.34167282;6.701358836;20;0.379900033;17.6;AC
3PO;25284-18;AC12;19.10016557;7.985;52.31562524;34.24575948;6.338732364;20;0.379900033;17.6;AC
3PO;25292-18;AC12;11.60975523;0.036;25.35866499;81.40167925;1.427072321;20;0.379900033;17.6;AC
3PO;25298-18;AC12;18.82895926;1.657;33.01872594;44.56702696;3.914853607;20;0.379900033;17.6;AC
3PO;25303-18;AC12;17.93080752;1.602;31.00012529;47.07893101;3.459395267;20;0.379900033;17.6;AC
3PO;25308-18;AC12;18.27379695;1.965;43.62317854;38.1532089;5.059963928;20;0.379900033;17.6;AC
3PO;25321-18;AC12;17.32309625;1.063;37.48962642;43.84860516;4.066640136;20;0.379900033;17.6;AC
3PO;25326-18;AC12;18.59793243;3.505;46.44772029;35.71357657;5.614561671;20;0.379900033;17.6;AC
3PO;25328-18;AC12;17.2405541;0.922;34.19462489;46.32757939;3.752675113;20;0.379900033;17.6;AC
3PO;25333-18;AC12;17.72250589;1.791;34.89847005;44.13909572;3.959292631;20;0.379900033;17.6;AC
3PO;25336-18;AC12;18.51966239;3.993;48.98252959;35.36467258;5.73843833;20;0.379900033;17.6;AC
3PO;25342-18;AC12;18.01847946;3.304;47.65207276;36.89714286;5.340313358;20;0.379900033;17.6;AC
3PO;25351-18;AC12;18.05182455;4.45;57.93651098;33.56775254;6.370744864;20;0.379900033;17.6;AC
3PO;25353-18;AC12;17.78493166;3.28;46.00353586;39.44345904;5.071886739;20;0.379900033;17.6;AC
